"","AA","AB","BA","BB"
"EV_absent",0.593718157898253,0.579386951694475,0.546515690990524,0.563684240374461
"EV_present",0.406281842101747,0.420613048305525,0.453484309009477,0.436315759625539
"SD_absent",0.00825623528655713,0.0106795770486752,0.0200794216679039,0.0240362706786308
"SD_present",0.00825623528655713,0.0106795770486752,0.0200794216679039,0.0240362706786308
"post.theta_absent",2100.39612802841,1237.39612802841,335.396128028408,239.396128028408
"post.theta_present",1437.30286279201,898.302862792011,278.302862792011,185.302862792011
"opt.theta_absent",97.3961280284084,NA,NA,NA
"opt.theta_present",73.302862792011,NA,NA,NA
"max.spread_absent",2.17417044467152,NA,NA,NA
"max.spread_present",2.17417044467152,NA,NA,NA
