"","AA","AB","BA","BB"
"EV_absent",0.585373493269573,0.591084045276856,0.538610709292313,0.563540483874915
"EV_present",0.414626506730427,0.408915954723144,0.461389290707687,0.436459516125084
"SD_absent",0.00960189917136617,0.00898413380429831,0.0236170349477809,0.021213948461217
"SD_present",0.00960189917136617,0.00898413380429831,0.0236170349477809,0.021213948461217
"post.theta_absent",1540.43679470042,1769.43679470042,239.43679470042,307.43679470042
"post.theta_present",1091.10838527756,1224.10838527756,205.108385277563,238.108385277563
"opt.theta_absent",83.4367947004204,NA,NA,NA
"opt.theta_present",63.1083852775626,NA,NA,NA
"max.spread_absent",2.0766598506733,NA,NA,NA
"max.spread_present",2.0766598506733,NA,NA,NA
