"","00","01","10","11"
"EV_n",0.595413244150499,0.57779565803143,0.589294906683948,0.582066525947231
"EV_y",0.404586755849501,0.42220434196857,0.410705093316052,0.417933474052769
"SD_n",0.0128951919021129,0.01021977117632,0.012784971691045,0.0101127960800686
"SD_y",0.0128951919021129,0.01021977117632,0.012784971691045,0.0101127960800686
"post.theta_n",861.97195498424,1348.97195498424,871.97195498424,1383.97195498424
"post.theta_y",585.714947268079,985.714947268079,607.714947268079,993.714947268079
"opt.theta_n",235.97195498424,NA,NA,NA
"opt.theta_y",166.714947268079,NA,NA,NA
"max.spread_n",1.07072626094535,NA,NA,NA
"max.spread_y",1.07072626094535,NA,NA,NA
