"","AA","AB","BA","BB"
"EV_absent",0.602783608816657,0.561890245336279,0.572416388628562,0.598848222961607
"EV_present",0.397216391183343,0.438109754663721,0.427583611371438,0.401151777038393
"SD_absent",0.0104261066611084,0.020061708845191,0.00872434011942823,0.0178065674634032
"SD_present",0.0104261066611084,0.020061708845191,0.00872434011942823,0.0178065674634032
"post.theta_absent",1327.11478775594,343.11478775594,1840.11478775594,453.11478775594
"post.theta_present",874.529000072398,267.529000072398,1374.5290000724,303.529000072398
"opt.theta_absent",110.11478775594,NA,NA,NA
"opt.theta_present",78.5290000723983,NA,NA,NA
"max.spread_absent",2.23374260553482,NA,NA,NA
"max.spread_present",2.23374260553482,NA,NA,NA
