"","00","01","10","11"
"EV_n",0.580479621994879,0.591055728132639,0.581195981200584,0.573547838101331
"EV_y",0.419520378005121,0.408944271867362,0.418804018799416,0.426452161898669
"SD_n",0.0125767875427777,0.00842711025949653,0.0165788450852569,0.0119298739559406
"SD_y",0.0125767875427777,0.00842711025949653,0.0165788450852569,0.0119298739559406
"post.theta_n",893.11089981384,2011.11089981384,514.11089981384,985.11089981384
"post.theta_y",645.463179228886,1391.46317922889,370.463179228886,732.463179228886
"opt.theta_n",220.11089981384,NA,NA,NA
"opt.theta_y",158.463179228886,NA,NA,NA
"max.spread_n",1.19866995312502,NA,NA,NA
"max.spread_y",1.198669953125,NA,NA,NA
