"","AA","AB","BA","BB"
"EV_absent",0.715330263425684,0.751170571675559,0.715360190105782,0.721229552742994
"EV_present",0.284669736574316,0.248829428324441,0.284639809894218,0.278770447257005
"SD_absent",0.0102035830895708,0.0121753949195289,0.0188693642362693,0.00811664040961949
"SD_present",0.0102035830895708,0.0121753949195289,0.0188693642362693,0.00811664040961949
"post.theta_absent",1398.38573395092,946.385733950916,408.385733950916,2200.38573395092
"post.theta_present",556.495536211081,313.495536211081,162.495536211081,850.495536211081
"opt.theta_absent",146.385733950916,NA,NA,NA
"opt.theta_present",55.4955362110807,NA,NA,NA
"max.spread_absent",2.25614599626587,NA,NA,NA
"max.spread_present",2.25614599626587,NA,NA,NA
