"","00","01","10","11"
"EV_n",0.720433521371901,0.726177393818737,0.725319768081503,0.727479911241713
"EV_y",0.279566478628099,0.273822606181263,0.274680231918497,0.272520088758287
"SD_n",0.0106352029540335,0.0186336345540228,0.00693820614448679,0.0146187138843366
"SD_y",0.0106352029540335,0.0186336345540228,0.00693820614448679,0.0146187138843366
"post.theta_n",1282.14574712182,415.145747121823,3001.14574712182,674.145747121823
"post.theta_y",497.540662639162,156.540662639162,1136.54066263916,252.540662639162
"opt.theta_n",251.145747121823,NA,NA,NA
"opt.theta_y",95.5406626391623,NA,NA,NA
"max.spread_n",0.389776918736308,NA,NA,NA
"max.spread_y",0.389776918736308,NA,NA,NA
