"","AA","AB","BA","BB"
"EV_absent",0.581071929674187,0.569839340006597,0.577710683902037,0.618656217990066
"EV_present",0.418928070325813,0.430160659993403,0.422289316097963,0.381343782009934
"SD_absent",0.0110801305833691,0.0163246588063716,0.0094622121348547,0.0143055792899554
"SD_present",0.0110801305833691,0.0163246588063716,0.0094622121348547,0.0143055792899554
"post.theta_absent",1151.57017993757,523.57017993757,1573.57017993757,712.57017993757
"post.theta_present",830.232968914015,395.232968914015,1150.23296891401,439.232968914015
"opt.theta_absent",109.57017993757,NA,NA,NA
"opt.theta_present",77.232968914015,NA,NA,NA
"max.spread_absent",2.38724895459191,NA,NA,NA
"max.spread_present",2.38724895459191,NA,NA,NA
