"","AA","AB","BA","BB"
"EV_absent",0.560489234624637,0.601518698708797,0.579586842207217,0.573251942679564
"EV_present",0.439510765375363,0.398481301291203,0.420413157792783,0.426748057320436
"SD_absent",0.0118396959469057,0.00870198608808537,0.0180809111876305,0.0137478386365094
"SD_present",0.0118396959469057,0.00870198608808537,0.0180809111876305,0.0137478386365094
"post.theta_absent",984.409433776629,1903.40943377663,431.409433776629,741.409433776629
"post.theta_present",771.930158429623,1260.93015842962,312.930158429623,551.930158429623
"opt.theta_absent",134.409433776629,NA,NA,NA
"opt.theta_present",97.9301584296234,NA,NA,NA
"max.spread_absent",2.7923287258515,NA,NA,NA
"max.spread_present",2.7923287258515,NA,NA,NA
