"","AA","AB","BA","BB"
"EV_absent",0.582962718330395,0.56590202078981,0.584852146336164,0.601671944186688
"EV_present",0.417037281669605,0.43409797921019,0.415147853663836,0.398328055813312
"SD_absent",0.0110456972049112,0.012999770766774,0.0106302225952756,0.0122517036167487
"SD_present",0.0110456972049112,0.012999770766774,0.0106302225952756,0.0122517036167487
"post.theta_absent",1161.05334258189,822.053342581888,1256.05334258189,960.053342581888
"post.theta_present",830.589186304254,630.589186304254,891.589186304254,635.589186304254
"opt.theta_absent",169.053342581888,NA,NA,NA
"opt.theta_present",120.589186304254,NA,NA,NA
"max.spread_absent",2.00242278079204,NA,NA,NA
"max.spread_present",2.00242278079204,NA,NA,NA
