"","00","01","10","11"
"EV_n",0.586787388464225,0.591848404999292,0.591927975855918,0.562693327654945
"EV_y",0.413212611535775,0.408151595000708,0.408072024144082,0.437306672345056
"SD_n",0.0107906608554404,0.0115705229019565,0.0115926812438435,0.0125658944705166
"SD_y",0.0107906608554404,0.0115705229019565,0.0115926812438435,0.0125658944705166
"post.theta_n",1221.3226643222,1067.3226643222,1063.3226643222,876.3226643222
"post.theta_y",860.049035772989,736.049035772989,733.049035772989,681.049035772989
"opt.theta_n",176.3226643222,NA,NA,NA
"opt.theta_y",126.049035772989,NA,NA,NA
"max.spread_n",1.70997371887187,NA,NA,NA
"max.spread_y",1.70997371887187,NA,NA,NA
