"","00","01","10","11"
"EV_n",0.768366742032958,0.780602947402207,0.756316913450459,0.749866295588174
"EV_y",0.231633257967042,0.219397052597793,0.243683086549541,0.250133704411826
"SD_n",0.0116128240615641,0.0119826978205809,0.00860371804942124,0.009483010477069
"SD_y",0.0116128240615641,0.0119826978205809,0.00860371804942124,0.009483010477069
"post.theta_n",1013.28856975976,930.28856975976,1882.28856975976,1563.28856975976
"post.theta_y",305.467844760191,261.467844760191,606.467844760191,521.467844760191
"opt.theta_n",201.28856975976,NA,NA,NA
"opt.theta_y",62.4678447601906,NA,NA,NA
"max.spread_n",2.01141395263637,NA,NA,NA
"max.spread_y",2.01141395263637,NA,NA,NA
