"","00","01","10","11"
"EV_n",0.759209674437256,0.774246107904342,0.758852659052748,0.764918393417853
"EV_y",0.240790325562744,0.225753892095658,0.241147340947252,0.235081606582147
"SD_n",0.00912635910795904,0.0172580633867113,0.00709149247242098,0.0146673492557487
"SD_y",0.00912635910795904,0.0172580633867113,0.00709149247242098,0.0146673492557487
"post.theta_n",1665.59527212272,453.595272122721,2760.59527212272,638.595272122721
"post.theta_y",528.258847764909,132.258847764909,877.258847764909,196.258847764909
"opt.theta_n",233.595272122721,NA,NA,NA
"opt.theta_y",72.2588477649086,NA,NA,NA
"max.spread_n",0.825021368420976,NA,NA,NA
"max.spread_y",0.825021368420978,NA,NA,NA
