"","AA","AB","BA","BB"
"EV_absent",0.777304255918075,0.762158656688136,0.757328913111848,0.731374611954427
"EV_present",0.222695744081925,0.237841343311865,0.242671086888152,0.268625388045573
"SD_absent",0.00974090907930495,0.0190916282258123,0.00719172985165353,0.015372910592877
"SD_present",0.00974090907930495,0.0190916282258123,0.00719172985165353,0.015372910592877
"post.theta_absent",1417.28407458053,378.284074580533,2690.28407458053,607.284074580533
"post.theta_present",406.048377017299,118.048377017299,862.048377017299,223.048377017299
"opt.theta_absent",127.284074580533,NA,NA,NA
"opt.theta_present",41.0483770172993,NA,NA,NA
"max.spread_absent",2.52371466112312,NA,NA,NA
"max.spread_present",2.52371466112312,NA,NA,NA
