"","AA","AB","BA","BB"
"EV_absent",0.577183656855413,0.642973104356385,0.580254661376324,0.577727639404979
"EV_present",0.422816343144587,0.357026895643615,0.419745338623676,0.422272360595021
"SD_absent",0.0123930192275639,0.0193998352779881,0.00876133561665344,0.014967627739648
"SD_present",0.0123930192275639,0.0193998352779881,0.00876133561665344,0.014967627739648
"post.theta_absent",916.541560283487,391.541560283487,1840.54156028349,628.541560283487
"post.theta_present",671.413243005555,217.413243005555,1331.41324300555,459.413243005555
"opt.theta_absent",63.541560283487,NA,NA,NA
"opt.theta_present",43.413243005555,NA,NA,NA
"max.spread_absent",2.94639680652172,NA,NA,NA
"max.spread_present",2.94639680652172,NA,NA,NA
