"","00","01","10","11"
"EV_n",0.76625414135546,0.764285685323869,0.757686338518776,0.750795414782604
"EV_y",0.23374585864454,0.235714314676131,0.242313661481224,0.249204585217396
"SD_n",0.00881459591766047,0.0132238020591926,0.00783971440784943,0.012490787124229
"SD_y",0.00881459591766047,0.0132238020591926,0.00783971440784943,0.012490787124229
"post.theta_n",1765.61634835951,786.616348359506,2262.61634835951,899.616348359506
"post.theta_y",538.60134270084,242.60134270084,723.60134270084,298.60134270084
"opt.theta_n",282.616348359505,NA,NA,NA
"opt.theta_y",89.6013427008396,NA,NA,NA
"max.spread_n",1.01118051022999,NA,NA,NA
"max.spread_y",1.01118051022998,NA,NA,NA
