"","AA","AB","BA","BB"
"EV_absent",0.786135000656978,0.763737421508484,0.724491083941049,0.743939340131536
"EV_present",0.213864999343022,0.236262578491516,0.275508916058951,0.256060659868464
"SD_absent",0.0117922674077769,0.00749162491183515,0.0185026349005715,0.0112615669684038
"SD_present",0.0117922674077769,0.00749162491183515,0.0185026349005715,0.0112615669684038
"post.theta_absent",949.685896812506,2454.68589681251,421.685896812506,1116.68589681251
"post.theta_present",258.358390770222,759.358390770222,160.358390770222,384.358390770222
"opt.theta_absent",89.6858968125062,NA,NA,NA
"opt.theta_present",29.3583907702221,NA,NA,NA
"max.spread_absent",2.80953790400116,NA,NA,NA
"max.spread_present",2.80953790400116,NA,NA,NA
