"","AA","AB","BA","BB"
"EV_absent",0.574972246136016,0.56401081300565,0.609609904636264,0.559644106963113
"EV_present",0.425027753863984,0.43598918699435,0.390390095363736,0.440355893036887
"SD_absent",0.00840038216374445,0.0193300449173954,0.0107039931733562,0.0230683511166942
"SD_present",0.00840038216374445,0.0193300449173954,0.0107039931733562,0.0230683511166942
"post.theta_absent",1990.61623275327,370.616232753268,1265.61623275327,258.616232753268
"post.theta_present",1471.49214922656,286.492149226556,810.492149226556,203.492149226556
"opt.theta_absent",90.6162327532676,NA,NA,NA
"opt.theta_present",66.4921492265559,NA,NA,NA
"max.spread_absent",2.5456352684113,NA,NA,NA
"max.spread_present",2.54563526841131,NA,NA,NA
