"","AA","AB","BA","BB"
"EV_absent",0.763515310711143,0.763140006848284,0.715877972339913,0.754024526746456
"EV_present",0.236484689288857,0.236859993151716,0.284122027660087,0.245975473253544
"SD_absent",0.00942023506396111,0.00718573863322363,0.0216563110473697,0.0173142488583318
"SD_present",0.00942023506396111,0.00718573863322363,0.0216563110473697,0.0173142488583318
"post.theta_absent",1552.75004815019,2670.75004815019,309.75004815019,465.75004815019
"post.theta_present",480.935493406206,828.935493406206,122.935493406206,151.935493406206
"opt.theta_absent",103.75004815019,NA,NA,NA
"opt.theta_present",34.9354934062057,NA,NA,NA
"max.spread_absent",2.07132166601342,NA,NA,NA
"max.spread_present",2.07132166601342,NA,NA,NA
