"","AA","AB","BA","BB"
"EV_absent",0.574613651180538,0.574535208854478,0.592911496128216,0.615040182054211
"EV_present",0.425386348819462,0.425464791145522,0.407088503871784,0.384959817945789
"SD_absent",0.00962276049498064,0.0123497861709996,0.0121473917999583,0.0151929500433092
"SD_present",0.00962276049498064,0.0123497861709996,0.0121473917999583,0.0151929500433092
"post.theta_absent",1516.25246903101,920.252469031009,969.252469031009,630.252469031009
"post.theta_present",1122.48134092266,681.481340922659,665.481340922659,394.481340922659
"opt.theta_absent",128.252469031009,NA,NA,NA
"opt.theta_present",89.481340922659,NA,NA,NA
"max.spread_absent",2.24792002398495,NA,NA,NA
"max.spread_present",2.24792002398496,NA,NA,NA
