"","0","1"
"EV_0",0.402614595029613,0.401833067118688
"EV_A",0.104772421788075,0.102152419043913
"EV_B",0.180873599030568,0.187312551520905
"EV_C",0.064923923041048,0.0676773114481556
"EV_AB",0.0719543699875097,0.0687251575322449
"EV_AC",0.0116877235425647,0.0133548756055021
"EV_BC",0.0741252521469501,0.0720172213738965
"EV_ABC",0.089048115433672,0.0869273963566952
"SD_0",0.00604773380454792,0.00772009038679872
"SD_A",0.00377668552377691,0.00476885353826162
"SD_B",0.0047466111823254,0.00614375041317163
"SD_C",0.00303841055602659,0.00395542381183
"SD_AB",0.00318664627551601,0.00398368651816906
"SD_AC",0.00132535635926639,0.00180754350503821
"SD_BC",0.00323057492277584,0.00407076926837317
"SD_ABC",0.00351221175175261,0.00443628399495981
"post.theta_0",2647.17257245101,1620.17257245101
"post.theta_A",688.873887659886,411.873887659886
"post.theta_B",1189.23565202351,755.235652023505
"post.theta_C",426.871828522614,272.871828522614
"post.theta_AB",473.096696072128,277.096696072128
"post.theta_AC",76.8462484426117,53.8462484426117
"post.theta_BC",487.370147112996,290.370147112996
"post.theta_ABC",585.487291604841,350.487291604841
"opt.theta_0",920.172572451008,NA
"opt.theta_A",236.873887659886,NA
"opt.theta_B",421.235652023505,NA
"opt.theta_C",151.871828522614,NA
"opt.theta_AB",161.096696072128,NA
"opt.theta_AC",28.8462484426117,NA
"opt.theta_BC",167.370147112996,NA
"opt.theta_ABC",201.487291604841,NA
"max.spread_0",0.0796918055733619,NA
"max.spread_A",0.430694849403624,NA
"max.spread_B",0.829359943463651,NA
"max.spread_C",0.552033859087409,NA
"max.spread_AB",0.633002826212583,NA
"max.spread_AC",0.743806172579765,NA
"max.spread_BC",0.405632298813312,NA
"max.spread_ABC",0.374798575594259,NA
