"","0","1"
"EV_0",0.401300727608582,0.404910856881645
"EV_A",0.1029498703347,0.106467015723244
"EV_B",0.181401559738454,0.18586337611895
"EV_C",0.0658286719017763,0.0655144187328815
"EV_AB",0.0733247569697314,0.0655019344612384
"EV_AC",0.0124410113137757,0.0115998154569355
"EV_BC",0.0740287340600044,0.0723509044718614
"EV_ABC",0.0887246680729758,0.0877916781532444
"SD_0",0.00612814371995313,0.0077453041618359
"SD_A",0.00379936363731217,0.00486665531381069
"SD_B",0.00481776451053887,0.00613780815392753
"SD_C",0.00310034780406114,0.00390411409841344
"SD_AB",0.00325895752094537,0.00390376817730573
"SD_AC",0.00138579493253621,0.00168950585811544
"SD_BC",0.00327332041958417,0.00408772431280718
"SD_ABC",0.00355497541774332,0.00446520542117267
"post.theta_0",2566.98216903601,1625.98216903601
"post.theta_A",658.534767750303,427.534767750303
"post.theta_B",1160.3631323044,746.363132304405
"post.theta_C",421.083280835715,263.083280835715
"post.theta_AB",469.033148312124,263.033148312124
"post.theta_AC",79.5808529866081,46.5808529866081
"post.theta_BC",473.536246646655,290.536246646655
"post.theta_ABC",567.541061423424,352.541061423424
"opt.theta_0",882.982169036008,NA
"opt.theta_A",229.534767750303,NA
"opt.theta_B",402.363132304405,NA
"opt.theta_C",144.083280835715,NA
"opt.theta_AB",152.033148312124,NA
"opt.theta_AC",26.5808529866081,NA
"opt.theta_BC",160.536246646655,NA
"opt.theta_ABC",193.541061423424,NA
"max.spread_0",0.365529755423994,NA
"max.spread_A",0.569661323898074,NA
"max.spread_B",0.57182314783747,NA
"max.spread_C",0.0630346313804712,NA
"max.spread_AB",1.53832271228552,NA
"max.spread_AC",0.384961157126817,NA
"max.spread_BC",0.320391898012846,NA
"max.spread_ABC",0.163466466684093,NA
