"","0","1"
"EV_0",0.399201868188942,0.403865121704854
"EV_A",0.105134577555251,0.103532600259515
"EV_B",0.189265833296872,0.17977559486432
"EV_C",0.0616246995991283,0.06754151024801
"EV_AB",0.0718559337778269,0.0706767135168666
"EV_AC",0.0123041858918016,0.0121494464190856
"EV_BC",0.0777310049164017,0.0715718114431045
"EV_ABC",0.0828818967737758,0.090887201544244
"SD_0",0.00792074976211386,0.00628556257284097
"SD_A",0.00496086460673137,0.00390264928829637
"SD_B",0.0063355025812496,0.00491909743258173
"SD_C",0.00388929974596636,0.00321479919757162
"SD_AB",0.00417681017968699,0.00328303336873627
"SD_AC",0.0017829689175631,0.00140338743127397
"SD_BC",0.00433043644595364,0.0033021658165084
"SD_ABC",0.00445911011884519,0.00368225588990838
"post.theta_0",1525.6942106165,2460.6942106165
"post.theta_A",401.809783705069,630.809783705069
"post.theta_B",723.347782510563,1095.34778251056
"post.theta_C",235.521060650125,411.521060650125
"post.theta_AB",274.623419626346,430.623419626346
"post.theta_AC",47.0248931114368,74.0248931114368
"post.theta_BC",297.077127229842,436.077127229842
"post.theta_ABC",316.763121992241,553.763121992241
"opt.theta_0",779.694210616502,NA
"opt.theta_A",202.809783705069,NA
"opt.theta_B",358.347782510563,NA
"opt.theta_C",125.521060650125,NA
"opt.theta_AB",138.623419626346,NA
"opt.theta_AC",24.0248931114368,NA
"opt.theta_BC",145.077127229842,NA
"opt.theta_ABC",168.763121992241,NA
"max.spread_0",0.461173819375025,NA
"max.spread_A",0.253800260654157,NA
"max.spread_B",1.1831769929531,NA
"max.spread_C",1.17258663969375,NA
"max.spread_AB",0.221965386524227,NA
"max.spread_AC",0.0681964600772486,NA
"max.spread_BC",1.13099423803507,NA
"max.spread_ABC",1.3842909805868,NA
