"","0","1"
"EV_0",0.405353345166756,0.387074380141573
"EV_A",0.103202639699861,0.108160811923491
"EV_B",0.180844031201213,0.192316655046414
"EV_C",0.0648188696219534,0.0702394501930448
"EV_AB",0.0710315561029027,0.0710949306589128
"EV_AC",0.0120724835516229,0.0127887263394475
"EV_BC",0.0736566707932656,0.0728691606608311
"EV_ABC",0.0890204038624262,0.0854558850362857
"SD_0",0.00594515158768255,0.00926685259836479
"SD_A",0.00368391096502877,0.00590893753912091
"SD_B",0.00466070861136375,0.00749825431641033
"SD_C",0.00298136505023713,0.00486191389585501
"SD_AB",0.00311058953952386,0.00488918125543324
"SD_AC",0.00132244437590054,0.00213771524446793
"SD_BC",0.00316306847477675,0.00494508261273046
"SD_ABC",0.00344838436171341,0.00531868747460702
"post.theta_0",2763.99307665599,1068.99307665599
"post.theta_A",703.710441826227,298.710441826227
"post.theta_B",1233.12575597243,531.125755972434
"post.theta_C",441.982060856173,193.982060856173
"post.theta_AB",484.344662831775,196.344662831775
"post.theta_AC",82.3189480303948,35.3189480303948
"post.theta_BC",502.244598569584,201.244598569584
"post.theta_ABC",607.00567268205,236.00567268205
"opt.theta_0",702.993076655988,NA
"opt.theta_A",187.710441826227,NA
"opt.theta_B",331.125755972435,NA
"opt.theta_C",119.982060856173,NA
"opt.theta_AB",126.344662831775,NA
"opt.theta_AC",22.3189480303948,NA
"opt.theta_BC",130.244598569584,NA
"opt.theta_ABC",155.00567268205,NA
"max.spread_0",1.66021970686427,NA
"max.spread_A",0.712049363646793,NA
"max.spread_B",1.29946855611357,NA
"max.spread_C",0.950441752358124,NA
"max.spread_AB",0.0109364276721544,NA
"max.spread_AC",0.284935714934612,NA
"max.spread_BC",0.134154670499708,NA
"max.spread_ABC",0.562337538121745,NA
