"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-1.25259499088721,-2.24485021047218,-1.89279961036901,-1.15440685054118,-0.653166404634489,0.614615200149806
"EV_y",-0.0208864206522853,-0.0378522679678998,-0.0301605390976735,-0.0169658473156146,-0.00927411844538822,0.00769172887022634
"SD_y",0.0166745203391652,0.016861823471036,0.0159343540290531,0.0146965927200286,0.0141987070669656,0.0125147065486691
