"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-0.464553507455259,-2.19331828599495,-1.11000289469906,-2.06942301760398,-0.72731448003621,1.70104804941009
"EV_y",-0.00744767064654756,-0.0398199258698161,-0.0171877090223692,-0.0323722552232686,-0.0097400383758216,0.022632216847447
"SD_y",0.0160318898189889,0.0181551059525101,0.0154843821619303,0.0156431309345103,0.0133917839437717,0.0133048662883424
