"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-1.30125456561478,-1.0065926359383,0.556208499072572,0.119333627323902,2.10222415212256,1.57122157409977
"EV_y",-0.0210383609563973,-0.0190598427231349,0.00829448061810423,0.00197851823326234,0.0293328415745015,0.0273543233412392
"SD_y",0.0161677518852413,0.0189350110885404,0.0149125384310641,0.0165797208853138,0.0139532416392824,0.0174095899599087
