"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.25533760425477,0.795770142840587,0.0461117534405355,97.7320949236751,4.53049770404913,6.32319281688355,7.59147221869401
"u1",5.89416993608674,0.800911140413186,0.0464127359494383,96.1057542958874,4.16999712337322,5.960707431026,7.23990153985184
"Deviance",8185.20285867187,1.71430142284817,0.0274032582302152,711.538563537606,8183.65191687385,8184.63507498782,8189.79000893325
"",1,0,0,2.22044604925031e-16,1,1,1
"",-4093.07758344416,NA,NA,NA,NA,NA,NA
"u0",6.25533760425477,0.795770142840587,0.0461117534405355,97.7320949236751,4.53049770404913,6.32319281688355,7.59147221869401
"u1",5.89416993608674,0.800911140413186,0.0464127359494383,96.1057542958874,4.16999712337322,5.960707431026,7.23990153985184
"Deviance",8185.20285867187,1.71430142284817,0.0274032582302152,711.538563537606,8183.65191687385,8184.63507498782,8189.79000893325
"",1,0,0,2.22044604925031e-16,1,1,1
