"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-0.460815243839531,-2.39889697904138,-0.574425336216257,-1.53720653357581,-0.0447717904107744,1.74777528395086
"EV_y",-0.00751809342514459,-0.0326464322562592,-0.00827873851071831,-0.0251283388311146,-0.000760645085573719,0.0243676937455409
"SD_y",0.0163147671993303,0.0136089346651748,0.0144122098883214,0.0163467551576572,0.016989382792042,0.0139421205742523
