"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-1.02526974713112,-2.46554241724961,-0.682436693211617,-0.658662315908344,0.451812852360108,1.36978721829186
"EV_y",-0.0197766214039155,-0.0316429168379402,-0.0105515942090211,-0.0118662954340247,0.00922502719489443,0.0210913226289192
"SD_y",0.0192891884884478,0.0128340589951151,0.0154616454741966,0.018015749720948,0.0204178060599786,0.0153975174737141
