"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",5.96656798156827,0.857800393100103,0.0490498860535719,114.53042432959,4.09059534221852,6.04148265247613,7.48311765798191
"u1",5.0120157864148,0.847931391543147,0.0485081707734453,126.609701122162,3.15169958164185,5.08185841623757,6.5170291737731
"Deviance",7095.10777548066,1.64514138477353,0.0357008906262624,1239.35534453835,7093.60814470347,7094.57918067132,7099.55497660815
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3547.14265690109,NA,NA,NA,NA,NA,NA
"u0",5.96656798156827,0.857800393100103,0.0490498860535719,114.53042432959,4.09059534221852,6.04148265247613,7.48311765798191
"u1",5.0120157864148,0.847931391543147,0.0485081707734453,126.609701122162,3.15169958164185,5.08185841623757,6.5170291737731
"Deviance",7095.10777548066,1.64514138477353,0.0357008906262624,1239.35534453835,7093.60814470347,7094.57918067132,7099.55497660815
"",1,0,0,2.22044604925031e-16,1,1,1
