"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",2.38444766054885,0.778157909593511,0.403507320582185,-1.26237173966495,-1.9255810319071,-0.421744959171617
"EV_y",0.0361928157804388,0.0142510919016844,0.00637387265165501,-0.0219417238787544,-0.0298189431287837,-0.00787721925002938
"SD_y",0.0151787000315653,0.0183138817018885,0.0157961759961596,0.017381349082306,0.0154856859486464,0.0186776844126404
