"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",5.8650125695695,0.875112196061907,0.0498953244568919,119.82841235071,3.97086777994709,5.92748010418482,7.35213975328569
"u1",4.91144089795781,0.864351340654717,0.0493034874187353,121.284503003453,3.0441803267835,4.97137445590154,6.3901106889722
"Deviance",7096.0339381618,1.77313402720366,0.0533229715547485,819.44379167476,7094.42792684456,7095.4506656867,7100.8485891906
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3548.15429632171,NA,NA,NA,NA,NA,NA
"u0",5.8650125695695,0.875112196061907,0.0498953244568919,119.82841235071,3.97086777994709,5.92748010418482,7.35213975328569
"u1",4.91144089795781,0.864351340654717,0.0493034874187353,121.284503003453,3.0441803267835,4.97137445590154,6.3901106889722
"Deviance",7096.0339381618,1.77313402720366,0.0533229715547485,819.44379167476,7094.42792684456,7095.4506656867,7100.8485891906
"",1,0,0,2.22044604925031e-16,1,1,1
