"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",0.700787268276941,2.12203407427272,0.449365384567578,0.97514604416529,-0.156779644114134,-1.03620363107737
"EV_y",0.0114433034975593,0.0283234935874114,0.0081813073162455,0.016880190089852,-0.00326199618131384,-0.0201421862711659
"SD_y",0.0163292114676905,0.0133473321332592,0.018206358560792,0.0173104225678331,0.0208062481564198,0.0194384440153172
