"","AA","AB","BA","BB"
"EV_absent",0.710564334550861,0.713346997718521,0.748378219717857,0.72543030457636
"EV_present",0.289435665449139,0.286653002281479,0.251621780282143,0.27456969542364
"SD_absent",0.0171646308717032,0.0109704789896148,0.0132472188574524,0.008405678222566
"SD_present",0.0171646308717032,0.0109704789896148,0.0132472188574524,0.008405678222566
"post.theta_absent",495.298849670828,1211.29884967083,802.298849670828,2044.29884967083
"post.theta_present",201.751122565536,486.751122565536,269.751122565536,773.751122565536
"opt.theta_absent",46.2988496708279,NA,NA,NA
"opt.theta_present",17.7511225655361,NA,NA,NA
"max.spread_absent",2.03669820745403,NA,NA,NA
"max.spread_present",2.03669820745403,NA,NA,NA
