"","AA","AB","BA","BB"
"EV_absent",0.740793160324272,0.726503130845366,0.707474620090936,0.690643888104973
"EV_present",0.259206839675728,0.273496869154634,0.292525379909064,0.309356111895027
"SD_absent",0.0103403201490071,0.0083601919540718,0.0143367269178758,0.0190802751464597
"SD_present",0.0103403201490071,0.00836019195407181,0.0143367269178758,0.0190802751464597
"post.theta_absent",1329.62911920441,2064.62911920441,711.629119204412,404.629119204412
"post.theta_present",465.243175003035,777.243175003035,294.243175003035,181.243175003035
"opt.theta_absent",35.6291192044117,NA,NA,NA
"opt.theta_present",14.2431750030349,NA,NA,NA
"max.spread_absent",2.31080770863805,NA,NA,NA
"max.spread_present",2.31080770863806,NA,NA,NA
