"","AA","AB","BA","BB"
"EV_absent",0.725573681769191,0.732468541134333,0.696349346200395,0.728158689711598
"EV_present",0.274426318230809,0.267531458865667,0.303650653799605,0.271841310288402
"SD_absent",0.0110607816086625,0.00915394150335463,0.0148367781041081,0.011905338279629
"SD_present",0.0110607816086625,0.00915394150335463,0.0148367781041081,0.011905338279629
"post.theta_absent",1180.18542405755,1712.18542405755,668.185424057554,1016.18542405755
"post.theta_present",446.369471345857,625.369471345857,291.369471345857,379.369471345857
"opt.theta_absent",52.1854240575543,NA,NA,NA
"opt.theta_present",20.3694713458573,NA,NA,NA
"max.spread_absent",2.07183475311688,NA,NA,NA
"max.spread_present",2.07183475311688,NA,NA,NA
