"","AA","AB","BA","BB"
"EV_absent",0.774754445131322,0.733563227486169,0.753418541708005,0.765929011143914
"EV_present",0.225245554868678,0.266436772513831,0.246581458291995,0.234070988856086
"SD_absent",0.00715067610875357,0.0107006286203809,0.0146389147621819,0.0276843606841966
"SD_present",0.00715067610875357,0.0107006286203809,0.0146389147621819,0.0276843606841966
"post.theta_absent",2643.40008487935,1251.40008487935,652.40008487935,178.40008487935
"post.theta_present",768.519784042849,454.519784042849,213.519784042849,54.5197840428489
"opt.theta_absent",35.4000848793498,NA,NA,NA
"opt.theta_present",11.5197840428489,NA,NA,NA
"max.spread_absent",3.20057316195621,NA,NA,NA
"max.spread_present",3.20057316195622,NA,NA,NA
