"","AA","AB","BA","BB"
"EV_absent",0.580579257222908,0.605934988764646,0.584855161452709,0.55694739778282
"EV_present",0.419420742777092,0.394065011235354,0.415144838547291,0.44305260221718
"SD_absent",0.0107648757018609,0.0117778337910186,0.0134241773381032,0.0148409799177406
"SD_present",0.0107648757018609,0.0117778337910186,0.0134241773381032,0.0148409799177406
"post.theta_absent",1219.4055607326,1042.4055607326,787.405560732599,623.405560732599
"post.theta_present",880.920183878733,677.920183878733,558.920183878733,495.920183878733
"opt.theta_absent",37.405560732599,NA,NA,NA
"opt.theta_present",26.9201838787328,NA,NA,NA
"max.spread_absent",2.58556680390395,NA,NA,NA
"max.spread_present",2.58556680390394,NA,NA,NA
