"","AA","AB","BA","BB"
"EV_absent",0.731889259584696,0.768815995370236,0.7530646198038,0.765726732669293
"EV_present",0.268110740415304,0.231184004629763,0.246935380196199,0.234273267330707
"SD_absent",0.01487625421893,0.00935322206554821,0.0138695987398193,0.00861921018301981
"SD_present",0.01487625421893,0.00935322206554821,0.0138695987398193,0.00861921018301981
"post.theta_absent",648.227883943913,1561.22788394391,727.227883943913,1848.22788394391
"post.theta_present",237.463326105739,469.463326105739,238.463326105739,565.463326105739
"opt.theta_absent",50.2278839439134,NA,NA,NA
"opt.theta_present",16.4633261057388,NA,NA,NA
"max.spread_absent",2.1014174161731,NA,NA,NA
"max.spread_present",2.1014174161731,NA,NA,NA
