"","AA","AB","BA","BB"
"EV_absent",0.710486203341592,0.73824548005807,0.724024198240964,0.714646232589533
"EV_present",0.289513796658408,0.26175451994193,0.275975801759036,0.285353767410467
"SD_absent",0.0107843443510382,0.00865000282388093,0.0153174375101124,0.0131203576351856
"SD_present",0.0107843443510382,0.00865000282388093,0.0153174375101124,0.0131203576351856
"post.theta_absent",1255.87797996382,1905.87797996382,615.877979963816,845.877979963816
"post.theta_present",511.753782703935,675.753782703935,234.753782703935,337.753782703935
"opt.theta_absent",63.8779799638158,NA,NA,NA
"opt.theta_present",24.7537827039348,NA,NA,NA
"max.spread_absent",2.00793576381251,NA,NA,NA
"max.spread_present",2.00793576381252,NA,NA,NA
