"","AA","AB","BA","BB"
"EV_absent",0.725447412757145,0.730793739348589,0.682111349871475,0.713947189093757
"EV_present",0.274552587242855,0.269206260651411,0.317888650128524,0.286052810906243
"SD_absent",0.00902575309392939,0.0082493927639869,0.0224059675058143,0.0214247317717474
"SD_present",0.00902575309392939,0.0082493927639869,0.0224059675058143,0.0214247317717474
"post.theta_absent",1772.93513801039,2111.93513801039,293.935138010392,316.935138010392
"post.theta_present",670.984444350722,777.984444350722,136.984444350722,126.984444350722
"opt.theta_absent",31.935138010392,NA,NA,NA
"opt.theta_present",12.984444350722,NA,NA,NA
"max.spread_absent",2.03893808025795,NA,NA,NA
"max.spread_present",2.03893808025795,NA,NA,NA
