"","AA","AB","BA","BB"
"EV_absent",0.758531212422982,0.726682101346406,0.763479735084018,0.7711234977868
"EV_present",0.241468787577018,0.273317898653594,0.236520264915982,0.2288765022132
"SD_absent",0.0140404993221552,0.0148133897152857,0.00890709038703914,0.00905796804056582
"SD_present",0.0140404993221552,0.0148133897152857,0.00890709038703914,0.00905796804056582
"post.theta_absent",704.004001896363,657.004001896363,1737.00400189636,1658.00400189636
"post.theta_present",224.11074192223,247.11074192223,538.11074192223,492.11074192223
"opt.theta_absent",43.0040018963628,NA,NA,NA
"opt.theta_present",14.1107419222304,NA,NA,NA
"max.spread_absent",2.55950549820471,NA,NA,NA
"max.spread_present",2.55950549820471,NA,NA,NA
