"","AA","AB","BA","BB"
"EV_absent",0.776927232906639,0.75171988785032,0.742990680704819,0.756925066475968
"EV_present",0.223072767093361,0.24828011214968,0.257009319295181,0.243074933524032
"SD_absent",0.00847562174751621,0.0109254002802011,0.011529208568166,0.0140610264989807
"SD_present",0.00847562174751621,0.0109254002802011,0.011529208568166,0.0140610264989807
"post.theta_absent",1873.63099201581,1174.63099201581,1066.63099201581,703.630992015815
"post.theta_present",537.960354841971,387.960354841971,368.960354841971,225.960354841971
"opt.theta_absent",58.6309920158146,NA,NA,NA
"opt.theta_present",18.9603548419712,NA,NA,NA
"max.spread_absent",2.37162715843755,NA,NA,NA
"max.spread_present",2.37162715843755,NA,NA,NA
