"","AA","AB","BA","BB"
"EV_absent",0.777635078350648,0.740764817229719,0.760577765599487,0.753005878546246
"EV_present",0.222364921649352,0.259235182770281,0.239422234400513,0.246994121453754
"SD_absent",0.0106998518324955,0.0148450967711502,0.00861181283513884,0.0111898307888034
"SD_present",0.0106998518324955,0.0148450967711502,0.00861181283513884,0.0111898307888034
"post.theta_absent",1173.74782709846,644.747827098462,1866.74782709846,1117.74782709846
"post.theta_present",335.633449255432,225.633449255432,587.633449255432,366.633449255432
"opt.theta_absent",54.7478270984617,NA,NA,NA
"opt.theta_present",17.6334492554323,NA,NA,NA
"max.spread_absent",2.01484740269949,NA,NA,NA
"max.spread_present",2.01484740269949,NA,NA,NA
