"","AA","AB","BA","BB"
"EV_absent",0.580898430611977,0.6272881893719,0.57030847517531,0.582039437035852
"EV_present",0.419101569388023,0.3727118106281,0.42969152482469,0.417960562964148
"SD_absent",0.0124688326494144,0.0189667184468972,0.0152413973412187,0.00908727830573016
"SD_present",0.0124688326494144,0.0189667184468972,0.0152413973412187,0.00908727830573015
"post.theta_absent",909.056068167991,407.056068167991,601.056068167991,1714.05606816799
"post.theta_present",655.857900028308,241.857900028308,452.857900028308,1230.85790002831
"opt.theta_absent",27.0560681679913,NA,NA,NA
"opt.theta_present",18.8579000283082,NA,NA,NA
"max.spread_absent",2.34177943629118,NA,NA,NA
"max.spread_present",2.34177943629118,NA,NA,NA
