"","AA","AB","BA","BB"
"EV_absent",0.721322003992351,0.733969860104044,0.741267055221967,0.708709237339332
"EV_present",0.278677996007649,0.266030139895956,0.258732944778033,0.291290762660668
"SD_absent",0.0135133429068493,0.0105156095072369,0.0121753248927208,0.00968738017364273
"SD_present",0.0135133429068493,0.0105156095072369,0.0121753248927208,0.00968738017364273
"post.theta_absent",793.305997949159,1295.30599794916,958.305997949159,1558.30599794916
"post.theta_present",306.488537027444,469.488537027444,334.488537027444,640.488537027444
"opt.theta_absent",59.305997949159,NA,NA,NA
"opt.theta_present",22.4885370274441,NA,NA,NA
"max.spread_absent",2.09253322325853,NA,NA,NA
"max.spread_present",2.09253322325853,NA,NA,NA
