"","AA","AB","BA","BB"
"EV_absent",0.592070388412218,0.564517680677123,0.56294116253108,0.628275496100766
"EV_present",0.407929611587782,0.435482319322877,0.43705883746892,0.371724503899234
"SD_absent",0.00787768363597786,0.0182156507488713,0.0139744164935747,0.0295257232635528
"SD_present",0.00787768363597786,0.0182156507488713,0.0139744164935747,0.0295257232635528
"post.theta_absent",2303.68576444173,417.685764441729,708.685764441729,167.685764441729
"post.theta_present",1587.21269886367,322.212698863666,550.212698863666,99.2126988636657
"opt.theta_absent",18.6857644417289,NA,NA,NA
"opt.theta_present",13.2126988636657,NA,NA,NA
"max.spread_absent",2.00008540649898,NA,NA,NA
"max.spread_present",2.00008540649898,NA,NA,NA
