"","AA","AB","BA","BB"
"EV_absent",0.72693303056124,0.740565655485091,0.71067053173222,0.68505831891807
"EV_present",0.27306696943876,0.259434344514909,0.28932946826778,0.31494168108193
"SD_absent",0.00828700317965291,0.0105096188651217,0.0143647553782769,0.0191476924384252
"SD_present",0.00828700317965291,0.0105096188651217,0.0143647553782769,0.0191476924384252
"post.theta_absent",2100.451649039,1287.451649039,707.451649038995,402.451649038995
"post.theta_present",789.018990941842,451.018990941842,288.018990941842,185.018990941842
"opt.theta_absent",32.451649038995,NA,NA,NA
"opt.theta_present",13.0189909418424,NA,NA,NA
"max.spread_absent",2.54127670277902,NA,NA,NA
"max.spread_present",2.54127670277902,NA,NA,NA
