"","AA","AB","BA","BB"
"EV_absent",0.744860397686464,0.746254165805522,0.709302087320857,0.716728673737824
"EV_present",0.255139602313536,0.253745834194478,0.290697912679143,0.283271326262176
"SD_absent",0.0159582188138105,0.0118117170305892,0.0114847740778037,0.00883122233749479
"SD_present",0.0159582188138105,0.0118117170305892,0.0114847740778037,0.00883122233749479
"post.theta_absent",555.106678075111,1012.10667807511,1108.10667807511,1865.10667807511
"post.theta_present",190.142605950825,344.142605950825,454.142605950825,737.142605950825
"opt.theta_absent",43.1066780751113,NA,NA,NA
"opt.theta_present",16.1426059508247,NA,NA,NA
"max.spread_absent",2.24295516719886,NA,NA,NA
"max.spread_present",2.24295516719887,NA,NA,NA
