"","AA","AB","BA","BB"
"EV_absent",0.760270527342827,0.762725409294294,0.717248829150983,0.79682430374534
"EV_present",0.239729472657173,0.237274590705706,0.282751170849017,0.20317569625466
"SD_absent",0.00791325899369261,0.00870442853753071,0.0209385187907906,0.020706916498156
"SD_present",0.00791325899369261,0.00870442853753071,0.0209385187907906,0.020706916498156
"post.theta_absent",2212.06427372437,1821.06427372437,331.064273724367,300.064273724367
"post.theta_present",697.510929007232,566.510929007232,130.510929007232,76.5109290072323
"opt.theta_absent",20.064273724367,NA,NA,NA
"opt.theta_present",6.51092900723228,NA,NA,NA
"max.spread_absent",2.70221632693201,NA,NA,NA
"max.spread_present",2.70221632693201,NA,NA,NA
