"","AA","AB","BA","BB"
"EV_absent",0.586039373216631,0.5918882287963,0.527906405593289,0.561770055971271
"EV_present",0.413960626783369,0.4081117712037,0.472093594406711,0.438229944028729
"SD_absent",0.00981060057462294,0.00915421867351341,0.0273347178975169,0.0238019422531011
"SD_present",0.00981060057462294,0.00915421867351341,0.0273347178975169,0.0238019422531011
"post.theta_absent",1476.55320826894,1705.55320826894,175.55320826894,243.55320826894
"post.theta_present",1042.99287643265,1175.99287643265,156.992876432654,189.992876432654
"opt.theta_absent",19.5532082689396,NA,NA,NA
"opt.theta_present",14.992876432654,NA,NA,NA
"max.spread_absent",2.2195228551627,NA,NA,NA
"max.spread_present",2.2195228551627,NA,NA,NA
