"","AA","AB","BA","BB"
"EV_absent",0.758220162398445,0.747820262719804,0.765078818533202,0.793721627149781
"EV_present",0.241779837601555,0.252179737280196,0.234921181466798,0.206278372850219
"SD_absent",0.00765615028703663,0.0121121456087631,0.0117245635948321,0.017839258538591
"SD_present",0.00765615028703663,0.0121121456087631,0.0117245635948321,0.017839258538591
"post.theta_absent",2370.56000731606,960.560007316056,999.560007316056,407.560007316056
"post.theta_present",755.919773724541,323.919773724541,306.919773724541,105.919773724541
"opt.theta_absent",38.5600073160563,NA,NA,NA
"opt.theta_present",11.9197737245413,NA,NA,NA
"max.spread_absent",2.12875478603908,NA,NA,NA
"max.spread_present",2.12875478603907,NA,NA,NA
