"","AA","AB","BA","BB"
"EV_absent",0.724951672746032,0.729942897330198,0.682021915489437,0.725548231214637
"EV_present",0.275048327253968,0.270057102669802,0.317978084510563,0.274451768785363
"SD_absent",0.00962128813784835,0.0081551319738109,0.0215489274644705,0.0177499661028865
"SD_present",0.00962128813784835,0.00815513197381091,0.0215489274644705,0.0177499661028865
"post.theta_absent",1560.84224914469,2162.84224914469,317.842249144691,457.842249144691
"post.theta_present",592.187128982549,800.187128982549,148.187128982549,173.187128982549
"opt.theta_absent",32.8422491446911,NA,NA,NA
"opt.theta_present",13.1871289825487,NA,NA,NA
"max.spread_absent",2.07986287581702,NA,NA,NA
"max.spread_present",2.07986287581702,NA,NA,NA
