"","A","B"
"EV",0.275500917649769,0.275500794931134
"STD",4.43850041436968e-05,4.43844037814149e-05
"Q.05",0.275427913334158,0.275427791602966
"Q.95",0.275573927004187,0.275573803297978
"theta0",73403898.3686281,73403898.3686281
"theta1",27912851.2827749,27912851.2827749
