"","A","B"
"EV",0.239682540677753,0.239682526831839
"STD",1.76807094062402e-05,1.76807793459719e-05
"Q.05",0.239653459006506,0.239653445045556
"Q.95",0.239711623364483,0.239711609633614
"theta0",443223710.012792,443223710.012792
"theta1",139721874.84224,139721874.84224
