"","A","B"
"EV",0.415654406200861,0.415654489993248
"STD",2.06127229553117e-05,2.06127713504026e-05
"Q.05",0.415620501456508,0.415620585169293
"Q.95",0.415688311280744,0.415688395152735
"theta0",334039538.107998,334039538.107998
"theta1",237607729.524078,237607729.524078
