"","0","1"
"EV_0",0.401490926167659,0.403097683939556
"EV_A",0.101913308427879,0.105224055489439
"EV_B",0.181280790400728,0.183645029654583
"EV_C",0.0715900937902484,0.0622264637796447
"EV_AB",0.0713346769800032,0.0708040056972402
"EV_AC",0.0108565522219837,0.0128963662611714
"EV_BC",0.0779214130175521,0.0708823830405088
"EV_ABC",0.083612238993946,0.0912240121378569
"SD_0",0.0101670437322819,0.00785899409219417
"SD_A",0.00627474433927507,0.0049161468461323
"SD_B",0.00799033224584024,0.00620353574293395
"SD_C",0.00534709380948335,0.00387031867984847
"SD_AB",0.00533828085401502,0.00410953569943655
"SD_AC",0.002149300090549,0.00180769531957357
"SD_BC",0.00555947565649691,0.00411163620176096
"SD_ABC",0.00574111202995254,0.00461310335678101
"post.theta_0",932.923349676797,1569.9233496768
"post.theta_A",236.810594906142,409.810594906142
"post.theta_B",421.232638622774,715.232638622774
"post.theta_C",166.35013582993,242.35013582993
"post.theta_AB",165.756637221002,275.756637221002
"post.theta_AC",25.2267994237174,50.2267994237174
"post.theta_BC",181.061889337761,276.061889337761
"post.theta_ABC",194.28536236367,355.28536236367
"opt.theta_0",37.9233496767971,NA
"opt.theta_A",9.81059490614217,NA
"opt.theta_B",17.2326386227743,NA
"opt.theta_C",6.35013582993024,NA
"opt.theta_AB",6.75663722100217,NA
"opt.theta_AC",1.22679942371738,NA
"opt.theta_BC",7.06188933776085,NA
"opt.theta_ABC",8.28536236366961,NA
"max.spread_0",0.0891353822477183,NA
"max.spread_A",0.295843021499242,NA
"max.spread_B",0.166567651307223,NA
"max.spread_C",1.01586318518794,NA
"max.spread_AB",0.0561686692116336,NA
"max.spread_AC",0.515495679871057,NA
"max.spread_BC",0.727840819153886,NA
"max.spread_ABC",0.735137609138742,NA
