"","0","1"
"EV_0",0.404989447262311,0.401555285315382
"EV_A",0.0933826641132282,0.108046880520542
"EV_B",0.186529134613033,0.181336414183927
"EV_C",0.0654559918315132,0.065785797940197
"EV_AB",0.0696911645021488,0.0715015830637238
"EV_AC",0.0167043958449271,0.0103901020249322
"EV_BC",0.0784813065794985,0.0715789922316322
"EV_ABC",0.0847658952533406,0.0898049447196633
"SD_0",0.0117459985573673,0.00735390792965945
"SD_A",0.00696227053887119,0.00465704707326356
"SD_B",0.00932073358845205,0.00578001207337331
"SD_C",0.00591807327660689,0.00371897109667386
"SD_AB",0.0060926774803958,0.00386528845491259
"SD_AC",0.00306664278722183,0.00152116182680949
"SD_BC",0.00643488726367894,0.00386721899593185
"SD_ABC",0.00666472799894819,0.00428894876188707
"post.theta_0",706.941489289463,1783.94148928946
"post.theta_A",163.006913114121,480.006913114121
"post.theta_B",325.601531374725,805.601531374725
"post.theta_C",114.258671827361,292.258671827361
"post.theta_AB",121.651504641689,317.651504641689
"post.theta_AC",29.1588597088675,46.1588597088675
"post.theta_BC",136.995401064755,317.995401064755
"post.theta_ABC",147.965653516246,398.965653516246
"opt.theta_0",31.9414892894631,NA
"opt.theta_A",8.00691311412062,NA
"opt.theta_B",14.6015313747254,NA
"opt.theta_C",5.25867182736142,NA
"opt.theta_AB",5.65150464168884,NA
"opt.theta_AC",1.15885970886748,NA
"opt.theta_BC",5.99540106475476,NA
"opt.theta_ABC",6.96565351624633,NA
"max.spread_0",0.179799935107618,NA
"max.spread_A",1.26205487248228,NA
"max.spread_B",0.343871789207889,NA
"max.spread_C",0.0342227446413112,NA
"max.spread_AB",0.181806060930152,NA
"max.spread_AC",1.37632143284467,NA
"max.spread_BC",0.66999059939099,NA
"max.spread_ABC",0.460032697362389,NA
