"","0","1"
"EV_0",0.408627970361001,0.400180730148312
"EV_A",0.116571720837093,0.0992181926875582
"EV_B",0.173974740169857,0.186105403048804
"EV_C",0.0645959195833045,0.0661123544026778
"EV_AB",0.0676812655703362,0.0722590772324196
"EV_AC",0.0138780133528502,0.0114856304355414
"EV_BC",0.0735979802087593,0.0734471917701671
"EV_ABC",0.0810723899167985,0.0911914202745197
"SD_0",0.0117845061585128,0.0073419031977787
"SD_A",0.0076930615124637,0.00447997736901523
"SD_B",0.00908775719217758,0.00583222049420553
"SD_C",0.00589276504328589,0.00372356541531317
"SD_AB",0.00602189798067106,0.00387998390034544
"SD_AC",0.0028044385226498,0.00159675863541288
"SD_BC",0.00625964418112299,0.00390924641914625
"SD_ABC",0.0065432586912031,0.00431403396553865
"post.theta_0",710.631621577864,1781.63162157786
"post.theta_A",202.726090765155,441.726090765155
"post.theta_B",302.553815910522,828.553815910522
"post.theta_C",112.336664179506,294.336664179506
"post.theta_AB",117.702289102235,321.702289102235
"post.theta_AC",24.1348019434463,51.1348019434463
"post.theta_BC",127.991855218332,326.991855218332
"post.theta_ABC",140.990358200075,405.990358200075
"opt.theta_0",32.6316215778638,NA
"opt.theta_A",8.72609076515486,NA
"opt.theta_B",14.5538159105223,NA
"opt.theta_C",5.33666417950601,NA
"opt.theta_AB",5.70228910223492,NA
"opt.theta_AC",1.13480194344627,NA
"opt.theta_BC",5.9918552183319,NA
"opt.theta_ABC",6.9903582000754,NA
"max.spread_0",0.44165321652026,NA
"max.spread_A",1.42557074847907,NA
"max.spread_B",0.813048325804043,NA
"max.spread_C",0.157693709248237,NA
"max.spread_AB",0.462317336955889,NA
"max.spread_AC",0.543575493528202,NA
"max.spread_BC",0.0148284060198393,NA
"max.spread_ABC",0.932003094844991,NA
