"","0","1"
"EV_0",0.400255785254315,0.406745434509398
"EV_A",0.102061868879248,0.108551672207638
"EV_B",0.18023887523335,0.18842523125408
"EV_C",0.0659257478286968,0.0653687089007686
"EV_AB",0.0753907989732768,0.0610732281271281
"EV_AC",0.0126823433754746,0.0111674246741927
"EV_BC",0.0744733186389386,0.0714043848278507
"EV_ABC",0.0889712618167004,0.0872639154989438
"SD_0",0.00753102210876837,0.0114161934020761
"SD_A",0.00465325706473546,0.00722945861411812
"SD_B",0.00590840114654457,0.00908810270504382
"SD_C",0.00381434799727064,0.00574439825597201
"SD_AB",0.00405826458674998,0.0055651993884646
"SD_AC",0.0017200072820442,0.00244217807490767
"SD_BC",0.00403549585054677,0.00598432518487091
"SD_ABC",0.00437615799642002,0.006558875506108
"post.theta_0",1693.6779605163,752.677960516295
"post.theta_A",431.873677528617,200.873677528617
"post.theta_B",762.678821536608,348.678821536608
"post.theta_C",278.964078075908,120.964078075908
"post.theta_AB",319.015338068438,113.015338068438
"post.theta_AC",53.6651967418617,20.6651967418617
"post.theta_BC",315.133030107571,132.133030107571
"post.theta_ABC",376.480917477621,161.480917477621
"opt.theta_0",9.67796051629528,NA
"opt.theta_A",2.87367752861748,NA
"opt.theta_B",4.67882153660811,NA
"opt.theta_C",1.96407807590801,NA
"opt.theta_AB",2.01533806843783,NA
"opt.theta_AC",0.665196741861688,NA
"opt.theta_BC",2.13303010757115,NA
"opt.theta_ABC",2.48091747762136,NA
"max.spread_0",0.474512092497878,NA
"max.spread_A",0.754843300012198,NA
"max.spread_B",0.755207844910828,NA
"max.spread_C",0.0807834382111505,NA
"max.spread_AB",2.07870387744339,NA
"max.spread_AC",0.507156719379817,NA
"max.spread_BC",0.425186632887932,NA
"max.spread_ABC",0.216537222702921,NA
