"","0","1"
"EV_0",0.399447574529622,0.404101817600427
"EV_A",0.10855268232394,0.100946606269474
"EV_B",0.180605093774465,0.184156805511694
"EV_C",0.066451261620128,0.0652846072435644
"EV_AB",0.0701468196575719,0.0716789871295213
"EV_AC",0.0128395676140061,0.0118091132420713
"EV_BC",0.0677334406503608,0.0774960473902232
"EV_ABC",0.0942235598299053,0.0845260156130242
"SD_0",0.00985333916700443,0.00815843801963614
"SD_A",0.00625815328172557,0.00500857509957601
"SD_B",0.0077390865328103,0.00644425652865449
"SD_C",0.00501069754596396,0.00410696197034291
"SD_AB",0.00513794272244832,0.00428865002008422
"SD_AC",0.00226489015684961,0.00179599305131625
"SD_BC",0.00505533216857628,0.00444528367056254
"SD_ABC",0.00587717116869466,0.00462480886296854
"post.theta_0",986.569838618128,1461.56983861813
"post.theta_A",268.107278928922,365.107278928922
"post.theta_B",446.064889562805,666.064889562805
"post.theta_C",164.123691399906,236.123691399906
"post.theta_AB",173.251112190728,259.251112190728
"post.theta_AC",31.7116211402535,42.7116211402535
"post.theta_BC",167.290462810211,280.290462810212
"post.theta_ABC",232.716702122625,305.716702122625
"opt.theta_0",10.5698386181276,NA
"opt.theta_A",3.10727892892197,NA
"opt.theta_B",5.06488956280458,NA
"opt.theta_C",2.12369139990605,NA
"opt.theta_AB",2.25111219072775,NA
"opt.theta_AC",0.71162114025354,NA
"opt.theta_BC",2.2904628102115,NA
"opt.theta_ABC",2.71670212262501,NA
"max.spread_0",0.363825532971708,NA
"max.spread_A",0.948905710064839,NA
"max.spread_B",0.352672692824388,NA
"max.spread_C",0.180073938596349,NA
"max.spread_AB",0.228934361770533,NA
"max.spread_AC",0.356489926525459,NA
"max.spread_BC",1.4502255548025,NA
"max.spread_ABC",1.29669956967706,NA
