"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.54875106165912,0.994888675599399,0.0143768356822545,2043.36386045556,4.18424097349611,6.68840425797384,8.07407420601393
"u1",5.39648451680699,0.990838574738783,0.0143297168245639,2056.08114323993,3.04157211186927,5.53502841731869,6.92104494261522
"Deviance",6644.37675115047,2.10517307043916,0.0224725558816073,4338.21041465011,6641.70827991239,6643.90574931659,6649.72815313923
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3322.3846587984,NA,NA,NA,NA,NA,NA
"u0",6.54875106165912,0.994888675599399,0.0143768356822545,2043.36386045556,4.18424097349611,6.68840425797384,8.07407420601393
"u1",5.39648451680699,0.990838574738783,0.0143297168245639,2056.08114323993,3.04157211186927,5.53502841731869,6.92104494261522
"Deviance",6644.37675115047,2.10517307043916,0.0224725558816073,4338.21041465011,6641.70827991239,6643.90574931659,6649.72815313923
"",1,0,0,2.22044604925031e-16,1,1,1
