"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.54088843329413,0.990651556619757,0.0143235835306893,2044.35303226518,4.26265740844604,6.66650491387064,8.11811110822369
"u1",5.38915655107182,0.987290126987955,0.0142825918920709,2036.90139489304,3.1194732487124,5.51359211765346,6.96603953543328
"Deviance",6644.41445975795,2.09624553409763,0.022276854660154,4480.28309181006,6641.7072412903,6643.96154969583,6649.70033438863
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3322.2089890118,NA,NA,NA,NA,NA,NA
"u0",6.54088843329413,0.990651556619757,0.0143235835306893,2044.35303226518,4.26265740844604,6.66650491387064,8.11811110822369
"u1",5.38915655107182,0.987290126987955,0.0142825918920709,2036.90139489304,3.1194732487124,5.51359211765346,6.96603953543328
"Deviance",6644.41445975795,2.09624553409763,0.022276854660154,4480.28309181006,6641.7072412903,6643.96154969583,6649.70033438863
"",1,0,0,2.22044604925031e-16,1,1,1
